artist_id,artist_name,artist_country
ARR8AIK1187B9A0BCE,Eddie Boyd,United States
ARR9XHK1187FB3894D,Leila Chicot,France
ARRBINW1187B98AE6D,Marcie Blane,United States
ARRC2JF1187B9B6A93,Bruce Rowland,Australia
ARRCKE61187B99377F,Janice Robinson,United States
ARRDGGE11F4C843F32,Farlow-Kirch Band,United States
ARRDRI71187FB46EAA,Grizzly Bear,United States
ARRE5MX1187B992292,Frankie Negron,United States
ARRGJY81187B9B2878,J-MACK,United States
ARRH2S81187B98C8AA,Bongzilla,United States
ARRHLSD11F4C845076,Freddie Roulette,United States
ARRHVGT1187B98D603,Dynamite Deluxe,Germany
ARRHXNC1187B98C169,Melatonin,Kingdom of Norway
ARRO4O51187B993066,Legion Of Green Men,Canada
ARROLGK1187FB5738D,The Advantage,United States
ARROUEA1187FB4AA0F,Atom,United States
ARRP4SJ11C8A414CFA,From Dying Skies,France
ARRPCKN1187FB5BA2F,Z.Z. Hill,United States
ARRR4Y81187FB524CE,Lonnie Brooks,United States
ARRRVMG1187FB532AC,Radney Foster,United States
ARRSIQ11187B98F216,Kevin Max,United States
ARRTQ3Y1187B9AC835,Scott Weiland,United States
ARRU9GR1187FB43F56,Blind Willie McTell,United States
ARRVGAX1187FB4D745,Little Eva,United States
ARRVIZY1187FB41246,California Oranges,United States
ARRVUWA1187B9A0FE2,Orquesta Aragón,Cuba
ARRW6DJ1187FB50A67,Pacha Massive,United States
ARRWAD71187FB3FE44,Martha Wainwright,United States
ARRWDU31187B9B5656,Jimmy McCracklin,United States
ARRWQW61187FB5B301,Lou Ann Barton,United States
ARRX4FO1187FB58DD6,Jackie Davis,United States
ARRXEJJ11F4C841087,The Paynes,United States
ARRYTVF1187FB4A460,Click / Click_ M_Ferri,United States
ARRZFUG1187B98AD42,Ray Pillow,United States
ARRZNBD122C867517B,Los Cumbieros Del Sur,Mexico
ARS10A81187B9B6E16,Art Ensemble Of Chicago,United States
ARS5Z5P1187FB3F325,Sex Machine ft. Shèna,United States
ARS6L1E1187FB585B6,Karlheinz Stockhausen,Germany
ARS755J1187B9920C6,Assassin,United States
ARS7E2E1187FB361BC,Mayday,United States
ARS7WBX1187B98CA38,Buffalo Nickel Band,United States
ARS8HNI1187B9B0785,Cachao,Cuba
ARS8KBY1187FB4BC7E,Kurupt_ Rosco_ Jayo Felony & 40 Glocc,United States
ARS8VY21187B990549,Ray Boltz & Steve Millikan,United States
ARS94L01187B9AD297,Nerf Herder,United States
ARSAJKR1187FB4C5DC,Kim Wilson,United States
ARSC6WR1187FB40B18,Peggy Lee,United States
ARSCLMG1187FB3CEE4,HardNox,United States
ARSDFYB11F50C4F736,The Cutting Edge,United States
ARSDSMG1187B98CB59,Eddie Cantor,United States
ARSE6YI1187B9B9CD2,James Hunter,United States
ARSEUOO1187B999569,Adolph Hofner,United States
ARSGZ3J1187FB3E610,Shelley Fabares,United States
ARSKPIJ11F50C50608,Marquez the Greatest,United States
ARSL5SP1187B9A7AE0,N.W.A.,United States
ARSPC9J1187B9A7EA1,Ghetto Mafia,United States
ARSPIHU1187B99DDD8,Protein,United States
ARSPQ0H1187B999944,Eric Burdon,United Kingdom
ARSRFOY1187B9917DA,Otis Taylor,United States
ARSS4Y41187B9B0AC6,Bobaflex,United States
ARSSR8L1187B990BC5,Joey Negro,United Kingdom
ARSTA431187B9A3599,Dennis Brown,Jamaica
ARSWXNX1187FB3D04E,Chango Spasiuk,Argentina
ARSX3I61187B98FAC7,Frank Stokes,United States
ARSX6IX1187B9B640C,Big Star,United States
ARSYOWS1187FB41157,The Rascals,United States
ART09111187FB5BF48,Ty Herndon;Stephanie Bentley,United States
ART3O5Z1187B9AB043,Stevie Ray Vaughan And Double Trouble,United States
ART4EPR1187FB38772,Malcolm McLaren,United Kingdom
ART59BB1187FB3866E,Through the Eyes of the Dead,United States
ART70HI1187B9A37BC,Elmore James,United States
ART9Z1P1187FB36C94,Edmundo Ros,Venezuela
ARTB5PP1187FB523B7,Donny Hathaway,United States
ARTBFV61187FB3C250,Johnny Horton,United States
ARTC5DW1187B98FCF2,Plump DJs,United Kingdom
ARTDBI61187FB48479,Marvin Sapp,United States
ARTDUXM1187B9899ED,Charley Patton,United States
ARTE3P61187B9A709D,Roger Williams,United States
ARTE6AQ1187B9B2826,The High Strung,United States
ARTHIJ41187FB57411,Princess Lover,Martinique
ARTHKHA1187FB3996A,PMD,United States
ARTHWIZ1187FB4258D,Frank Ifield,United Kingdom
ARTIGQM1187B98D1F2,Ray Davies,United Kingdom
ARTJ9GZ1187B9B46DE,Young-Holt Unlimited,United States
ARTO9UO1187B9B2D47,Mystery,United States
ARTOC971187FB37592,Lord Sterling,United States
ARTQ0WY1187B98A7B0,Harry Lauder,United Kingdom
ARTQZKW11EB9C80B4C,Neema,Canada
ARTR7971187FB4CF69,Rocket From The Tombs,United States
ARTT43U1187B9A9E9B,Shelby Flint,United States
ARTUXSS1187FB4BD20,Doc Pomus,United States
ARTVBNL1187FB52DF3,Grupo Batuque,Brazil
ARTX57T1187B98F34B,Mikey General,Jamaica
ARTXEZN1187B9B8190,Agnes,Sweden
ARTXGGI1187B9B3D58,Blackalicious,United States
ARTXJFJ1241B9C55EF,Karnig Sarkissian,United States
ARTYGL51187B98F9D3,K.T. Oslin,United States
ARTYIAO11F4C83EE8E,Dan Moretti,United States
ARTZXUP11F4C83D65B,Crystals,Nigeria
ARU0HTX1187B98B4C6,Lisa Lynne,United States
ARU230L1187FB4642F,Walter Hawkins,United States
ARU24791187B996E24,Prisma,Switzerland
ARU2I2B1187FB472E8,Moros Eros,United States
ARU34651187B99A264,Michal,United States
ARU3YYC1187FB43FEE,Luis Alberto Spinetta,Argentina
ARU5CP31187FB44C3A,Beth Nielsen Chapman,United States
ARU81FP1187B98C71E,Big Maybelle,United States
ARU868Z1187FB47319,Wonderland,United States
ARU9Q5Q1187FB3D6EB,Bobby Hutcherson,United States
ARUABHE1187B9AF820,Way Out West,United Kingdom
ARUAKAN1187FB48204,Walter Trout,United States
ARUDY181187B9B5F49,Charlie Walker,United States
ARUDYKB11F4C83C269,Lil Wayne,United States
ARUEYGC1187FB3D94B,The Chi-Lites,United States
ARUF71J1187FB511C1,Boots Randolph,United States
ARUFCZ41187B9A868E,Passion,United States
ARUFRGT1187B98ED43,Leo Dan,Argentina
ARUG6DV1187B992475,Willie Clayton,United States
ARUGU0E1187B9B30F6,The Doors,United States
ARUGX5X1187FB468C4,Dino,United States
ARUHT3M1187FB44FB4,Delirious,United States
ARUHX3U1187FB57A44,Janie Fricke,Canada
ARUHYH21187B98BA89,The Tragically Hip,Canada
ARUIRXF1187FB45BC6,JK,United States
ARUKNSS1187FB435E3,Bobby Broom,United States
ARUL0VB1187B9A01AA,Cadacross,Finland
ARUME5Q1187B9B1AA7,Kristine W.,United States
ARUNHZF122988ED7DA,Lou Reid & Carolina,United States
ARUNYOW1187FB43F2A,Blind Boy Fuller,United States
ARUP5LV1187FB50BD8,Fuzz,United States
ARUQSEE1187B9983F8,Music Explosion,United States
ARUT16P1187FB532A4,Tyrone Davis,United States
ARUTEVU1187B9ACAF9,Lifehouse,United States
ARUUP4L1187B9B72EB,Diamanda Galas,United States
ARUVPCM1187FB5C281,Attack Attack,United States
ARUYGJ31187B9A2FEA,The Summer Obsession,United States
ARUZLXZ1187FB3BFF1,Wednesday 13,United States
ARUZS6L1187FB50A56,Dave Weckl,United States
ARV1ALU1187FB4D77E,Eighteen Visions,United States
ARV1JVD1187B9AD195,Loudon Wainwright III,United States
ARV21JS1187B99E516,Jerry Lewis,United States
ARV2F621187B993BF6,The Waybacks,United States
ARV2V751187FB4330F,Rah Digga (Featuring Outsidaz),United States
ARV2X851187FB41A78,Open Hand,United States
ARV33RQ1187B9A5734,Kate Maki,United States
ARV38M11187B99424D,Graham Central Station,United States
ARV4BPJ1187B99C978,Gail Davies,United States
ARV4KO21187FB38008,Del Tha Funkee Homosapien,United States
ARV57NY1187FB3C1DC,Tommy Castro,United States
ARV5O111187B9A3F3A,Carl Davis,United States
ARV8DLF1187B9A4C7C,The Mighty Clouds Of Joy,United States
ARVAE1F1187B994957,Gerald Veasley,United States
ARVBG53119B8668924,Sub Swara,United States
ARVBP9K1187FB48254,Cancer Bats,Canada
ARVBXZ01187B997092,Daniel Paul,United States
ARVCCEM11F4C83DD74,D.R.S.,United States
ARVCNOU1187FB4C6F0,Emit,United States
ARVDMV71187FB43A8F,David Palmer,United Kingdom
ARVEXQ51187B9B8237,The Funeral Pyre,United States
ARVEZFH1187B9A6F9C,Dominic,United States
ARVG8T61187FB440EB,Livingston Taylor,United States
ARVGPOM1187FB55737,Billy Butler,United States
ARVJ6541187B9A4C3E,Månegarm,Sweden
ARVJVFF1187B9B40D6,Al Di Meola,United States
ARVKT151187B9A181D,The Color Red,United States
ARVLMSG1187B98E07E,Dale Hawkins,United States
ARVML4B1187FB52324,Leroy Hutson,United States
ARVMZFK11F50C4A0D2,Tunsi,United States
ARVNDLR1187B99CA1B,Dolce; Orange Factory,United States
ARVNK831187FB48831,Shakedown,United States
ARVO6RD1187FB403CA,Annie Minogue Band,United States
ARVOWE21187FB3AE3C,Enuff Z Nuff,United States
ARVQ4QM1187B98AD95,Hank Penny,United States
ARVQ7I31187B9B64C9,Vonray,United States
ARVQTZP1187FB40283,Constance Demby,United States
ARVSDB11187FB4270B,The Creation,United Kingdom
ARVTGUZ1187B9AA3DA,No Address,United States
ARVVSJC1187FB3A637,Rob Mullins,United States
ARVXKTV1187FB44139,Arsonists Get All The Girls,United States
ARVZWQ31187B9B8946,Liars,United States
ARW2DG51187B9A170F,Ana Popovic,Serbia
ARW2Y3Q1187FB38020,The Sterns,United States
ARW3V6T1187B9ACAC4,Miossec,France
ARW45K91187FB3DE04,Tommy Makem;The Clancy Brothers,United States
ARW4AGO1187FB4F107,Jazz Gillum,United States
ARW4ZCO1187B9B22D3,AFS,United Kingdom
ARW5IF01187B9AEA98,Sugar Ray,United States
ARW63KF1187B98AC48,Julien Clerc,France
ARW6LIW1187B9966CD,JERRY WALLACE,United States
ARW86ZJ11A348EFE7F,Edgar De L'est,France
ARW9FP41187B98C2A7,Annie Lennox,United Kingdom
ARW9LQ31187FB4336D,Drop Dead_ Gorgeous,United States
ARWA6NT1187FB3F15C,The Cure,United Kingdom
ARWADDH1187B98FDBB,Home Town Hero,United States
ARWBAI21187B991E2E,Tommy Sands,United States
ARWBN9B1187B988B95,Eberhard Weber,Germany
ARWBYIR11F4C83B3FE,Double Image,United States
ARWC3XN1187B9A8D82,ZO2,United States
ARWC6LA1187B9B2096,Ian Moore,United States
ARWDEEB11E2835E73C,Faces,United Kingdom
ARWEM1D1187FB4077B,Sonny Landreth,United Kingdom
ARWEPRZ1187FB4E2BB,Gabriela Anders,United States
ARWGIOC1187FB4CBEF,Jim Chappell,United States
ARWGY6U1187B98B228,Orquesta Sublime,Cuba
ARWHM281187FB3D381,Souls Of Mischief,United States
ARWI6LR1187FB46E9F,Richard Galliano,France
ARWIMT21187B9B5AEC,Joe Turner_ Joe Houston_ L. C. Williams,United States
ARWJAQ81187FB46F73,Negura Bunget,Romania
ARWJHW61187B98FA8E,Papa Wemba,Democratic Republic of the Congo
ARWLV931187B9B0F5A,Evergreen Terrace,United States
ARWMZYB1187FB480A7,Aftermath,Colombia
ARWNRBH1187B9B7E68,Philippe Sarde,France
ARWONOR1187FB3817C,Geddy Lee,Canada
ARWPHQB11F4C83B42B,Stickboy,United States
ARWPYQI1187FB4D55A,Rick Astley,United Kingdom
ARWQ2DR1187B98FF28,Ma Rainey,United States
ARWQ3M31187FB4CF01,ARRESTED DEVELOPMENT,United States
ARWQ3W11187FB3F35E,Eleanor McEvoy,Ireland
ARWSMC91187B9AD369,Helen Love,United Kingdom
ARWTWYV1187B996D8B,Pelt,Jamaica
ARWUK9L11C8A42C37B,Workhorse,United States
ARWV4FQ11C8A42ABCE,Dhamika,Sweden
ARWVMJA1187B98AA6E,Nancy Walker,United States
ARWX5TK1187FB4CDBE,The Who,United Kingdom
ARWXJTT1187FB509FD,Epidemic,United Kingdom
ARWY7I71187FB36C3D,Lesley Gore,United States
ARWYDXE12420780913,Baby Grand,United States
ARWYVP51187B98C516,The Suicide Machines,United States
ARWZE8O1187B9B8480,Elmer Bernstein,United States
ARWZSFC1187FB567BF,Eddie Money,United States
ARX0IEI1187FB4FF4B,Circular,Kingdom of Norway
ARX0X2D1187B99F515,HA-ASH,United States
ARX14WH1187FB50649,Babe Ruth,United Kingdom
ARX2R5A1187FB5B85B,Ann Nesby,United States
ARX4D1E1187B9A9C4D,Carman featuring Commissioned & The Christ Church Choir,United States
ARX6TAQ11C8A415850,Lady GaGa,United States
ARX8PZU1187B9AA7E2,Mighty Joe Young,United States
ARXAHU31187B9B1520,Vex'd,United Kingdom
ARXALW01187FB4B466,Sylvia Tosun,United States
ARXBM4N1187B98ECA5,Cyril Pahinui,United States
ARXBOZ01187FB38261,Howie Day,United States
ARXBPW31187FB4D335,Cargo Cult,United Kingdom
ARXBXVM11E9057944C,NewFound Road,United States
ARXCUQE1187B9ADD91,Pee Wee King,United States
ARXDDH31187FB3DF1C,Barbara Lynn,United States
ARXDQJB1187FB57154,Faithless,United Kingdom
ARXFAOQ1187B9A3616,Dave And Ansel Collins,Jamaica
ARXFWVC1187B98ED6B,Jude Cole,United States
ARXG6L11187FB5695E,SWAMI featuring Asuivre,United Kingdom
ARXGICZ1187FB444DD,The Merry Macs,United States
ARXHDZ81187FB43F80,Adrienne Pierce,Canada
ARXHFWE1187FB410A9,Oh No,United States
ARXI7WU1187FB4D75E,Tinariwen,Mali
ARXICPY122CC3B292D,Tanika Turner,United States
ARXIIEY1187FB44EAF,Nights Like These,United States
ARXIPJZ1241B9C818F,Jennifer Clarke,Ireland
ARXJSHW1187B9A2A52,Nestor Torres,United States
ARXK4YK1187FB4D0C4,Dub Pistols feat. TK & JMS,United Kingdom
ARXK4ZA1187B99753A,Malina,Italy
ARXK6E71187FB4AA1E,The Cliks,Canada
ARXKPYC11E2835E356,Lot Lorien,Bulgaria
ARXLOGT1187FB45068,Jennifer Brown,United States
ARXOUML1187FB48ACB,Patrick Lamb,United States
ARXP9GE1187FB3ED0E,Becky Baeling,United States
ARXPDRB1187B9AD0B1,Patti Smith,United States
ARXQZPD122988F57B8,Molesta Ewenement,Poland
ARXR2N11187B99857E,Hotwire,United States
ARXRMXD12086C1309C,Jean-michel Rotin,France
ARXRVY51187B99E98E,Jim Bryson,Canada
ARXSABR11E8A2E29BF,Pictures of Then,United States
ARXSPYZ1187B98972A,Carl Belew,United States
ARXWBYG1241B9CE962,Jenney,Sweden
ARXXCHI1241B9C54EE,Lockwood,United States
ARXZIHJ1187B9A4ED9,Ray Conniff,United States
ARXZP9T1187FB4565D,Willie Clancy,Ireland
ARY0W1O1187FB5B8C0,H-Town,United States
ARY1QJF1187B98EF3F,Kathleen Madigan,United States
ARY1VGA1187FB5A39E,Tom Cochrane,Canada
ARY2ZUX1187B9A266C,Miguel Migs,United States
ARY4M3J1187B9AC94C,John Sebastian,United Kingdom
ARY4N501187B9A5DE9,The Ghost Of Lemora,United Kingdom
ARY53RR1187B9AE485,Avril Lavigne,Canada
ARY6EBA1187B9AD525,Bill Perry,United States
ARY80281187FB3E380,Sandi Thom,United Kingdom
ARY8LJ11187FB4019B,Floyd Cramer,Afghanistan
ARYA9ZH119B8668A81,Our Time Down Here,United Kingdom
ARYAYLS1241B9C5ED0,Kamelo Punto Semos,Spain
ARYBP3U1187B9B3A4C,Sensations,United States
ARYBUAO1187FB3F4EB,Gene Chandler,United States
ARYC4561187FB4F2B1,Chatelaine,United Kingdom
ARYCKB61187B998E70,Debra Laws,United States
ARYCP7D1187B99516B,Pat Travers,Canada
ARYCQBH1187B9B1BE4,Metsatöll,Estonia
ARYEPGU11F4C840A70,The Tall Grass,Canada
ARYFAT91187B99FEF5,Tigertailz,United Kingdom
ARYFXQ21187FB4DAEF,Poncho Sanchez,United States
ARYHPHB12131B4B793,Peppermint Creeps,United States
ARYHTAK11F50C4A2FB,Ray Sandoval,United States
ARYI8NC1187B994FE9,Venice,United States
ARYIQQN1187FB55196,Blessid Union Of Souls,United States
ARYISOC1187B9998F1,Choir & Great Symphony Orchestra of the All-Union Radio_ N. Shpiller_ S. Krassovsky_ V. Gagarina & N,United States
ARYJ6RP1187B9B3827,Cindy Morgan,United States
ARYNSN31187FB4C573,Bizzy Bone Presents,United States
ARYNX5Z1187B999686,Paul Carrack,United Kingdom
ARYOBYD1241B9C87F8,Dabbler,Canada
ARYOJU01187FB3BC44,Jeckyll & Hyde,The Netherlands
ARYOPH81187B98AEED,Converge,United States
ARYORUX11F4C846890,Perfection,Sweden
ARYOW7G1187FB373D0,Marc Broussard,United States
ARYPWUK1187B98ACED,Emperor,Kingdom of Norway
ARYQ8281187FB58C34,Royal S,Switzerland
ARYSHWJ1187B9AD2D0,Moist,Canada
ARYT3BY1187B98C20E,Ed Ames,United States
ARYTJPJ1187FB4ABCC,Cliff Edwards/Disney Studio Chorus,Canada
ARYVLXY1187FB373B0,Maurane / Lara Fabian,Belgium
ARYW3V11187B99C8C9,Georgia Satellites,United States
ARYWZLP1187FB4F7D3,Vincenzo Bellini,Italy
ARYXELS1187B9A5991,Albert Ayler,United States
ARYXGST1187B991071,Uman,Belgium
ARYXJ5A1187B9B9E56,Kiril Valeri,Spain
ARYYCVC1187B9A8510,Bessie Smith,United States
ARYZ1NG1187FB3FD40,Cool cavemen,France
ARYZQIU1187FB4BBF8,Louie Ramirez,United States
ARYZX981187B9A995B,Zachary Richard,United States
ARZ02US1187FB430BD,Virus,United Kingdom
ARZ05QG1187FB3843E,Byther Smith,United States
ARZ185I1187FB5B8C5,Jonn Serrie,United States
ARZ1PTN1187B9967D9,Gene Autry,United States
ARZ1YNY1187B9B673A,Carolyn Arends,Canada
ARZ3E3Z1187FB43F7C,Daniel Kobialka,United States
ARZ4F9B1187FB3C979,Steve Porter,United Kingdom
ARZ5T871187B9A03F3,Stargarden,United States
ARZ7IH41187FB3B8F5,Leaders Of The New School,United States
ARZ7OD71187B9940A7,Los Muñequitos De Matanzas,United States
ARZ8MVL1187FB41D17,Shout Out Out Out Out,South Korea
ARZ8S071187B993849,Tito Rodriguez,Puerto Rico
ARZ96PB1187B98F5C9,Jars Of Clay,United States
ARZAEIP12086C12905,Gruppo Jazz Marca,United Kingdom
ARZAJ9C1187B9A21F4,Unkle Bob,United Kingdom
ARZBYDY1187FB46DD7,Cali,France
ARZCXO91187FB53708,Justin,United States
ARZDYBC1187B9A3142,The Cate Brothers,United States
ARZEA421187FB5B5BA,Lee Michaels,United States
ARZEWUR1187FB53DC8,Enthroned,Belgium
ARZH0R61187FB422AE,Fontella Bass,United States
ARZHLNX1187FB4B8E7,Ladybug,United States
ARZHXR61187FB3D065,The Family Stand,United States
ARZI4B31187B991125,SAF,Belgium
ARZJKZR1187FB3EFC2,Big Mama Thornton with Kansas Bill and his Orchestra,United States
ARZKUQF11F4C8456E8,The Moody Blues,United Kingdom
ARZL6CE1187FB3F264,Mindy McCready,United States
ARZMWNY1187B99EBF1,Paul Geremia,United States
ARZO73F1187FB4BF23,Bill Cosby,United States
ARZP2M21187FB59C63,Dons,United States
ARZQ6SW1187B9AD3E2,Antigone Rising,United States
ARZQM8D1187FB438CC,Herbst9_ Z'ev,Denmark
ARZSFIJ1187B98B8BC,Warner mack,United States
ARZTGQE1187FB461D9,Ideal,United States
ARZU9NI1187B9AEE08,Babylon Disco,Sweden
ARZVEF91187B9AC770,Elliot Goldenthal,United States
ARZVTZN1187FB579D4,Jim Reeves,United States
ARZWAHK119B8668273,Martriden,United States
ARZXVY01187B9972EC,Davol,United States
ARZY28S1187FB40BAB,Taboo,South Africa
ARZYPLF1187FB45B9B,Rooney,United States
ARZZRK91187B9A5CA5,Delroy Wilson,Jamaica
